id,image_path,label,x,y,width,height
52,data/t-62m_obr__2022_1042-t-62-m-obr-2022-destr-25-12-23.jpg,Tank,33.49483260553129,221.65938864628808,393.2999999999995,283.31877729257616
53,data/t-62m_obr__2022_1047-t-62-m-obr-2022-destr-27-05-24.jpg,Tank,716.4017467248914,303.2489082969435,150.60262008733528,176.38427947598174
54,data/t-62m_obr__2022_1054-t-62-m-obr-2022-destr-02-06-24.jpg,Tank,302.575766871166,262.1420245398772,680.8865030674855,296.79938650306843
55,data/t-62mv_1002-t62mv-dam-aband-08-01-23.jpg,Tank,202.49999999999997,200.5,151.0,193.0
56,data/t-62mv_1004-t-62-mv-destr-25-04-24.jpg,Tank,236.52902033271732,133.1534195933457,432.60554528650533,327.26062846580436
57,data/t-62mv_1004-t62mv-destr-28-06-23.jpg,Tank,42.500000000000014,280.0,556.9999999999999,229.99999999999997
58,data/t-62mv_1008-t-62-mv-destr-25-04-24.jpg,Tank,262.50000000000074,280.53061224489795,571.0000000000003,255.4693877551013
59,data/t-62mv_1016-t-62-mv-dam-aband-11-02-24.jpg,Tank,375.99999999999994,116.5,680.0,315.0
60,data/t-62mv_1017-t62mv-aband-14-05-24.jpg,Tank,129.37375000000003,26.662500000000012,768.2399999999992,764.0137499999997
61,data/t-62mv_1048-t-62-mv-destr-05-07-24.jpg,Tank,278.0,151.49999999999997,264.0,381.0
62,data/t-62mv_1050-t62mv-destr-06-04-24.jpg,Tank,275.50000000000006,211.03686131386857,167.05839416058436,200.0759124087596
63,data/t-62mv_1050-t62mv-destr-06-04-24.jpg,Tank,273.9562043795624,39.67554744525543,133.0948905109494,155.30583941605877
64,data/t-62mv_1059-t62mv-destr-11-12-23.jpg,Tank,3.4999999999999902,187.85401459854057,1185.4999999999998,609.2846715328467
65,data/t-62mv_1100-t62mv-destr-09-06-24.jpg,Tank,998.7158671586708,185.9405904059038,113.94095940959346,72.34022140221248
66,data/t-62mv_obr__2022_1009-t62-mv-obr2022-dam-aband-01-05-24.jpg,Tank,764.4662576687119,49.99938650306758,363.58282208588946,375.42453987730005
67,data/t-62mv_obr__2022_1010-t62-mv-obr2022-dam-aband-01-05-24.jpg,Tank,1077.2048192771078,255.66746987951817,161.92771084337232,163.65301204819193
68,data/t-62mv_obr__2022_1010-t62-mv-obr2022-dam-aband-01-05-24.jpg,Tank,139.56626506024043,72.14939759036154,342.3614457831314,368.7614457831317
69,data/t-62mv_obr__2022_1011-t62-mv-obr2022-dam-aband-01-05-24.jpg,Tank,84.4171779141104,23.599999999999973,492.36809815950926,448.39999999999986
70,data/t-62mv_obr__2022_1018-t62-mv-obr2022-destr-02-05-24.jpg,Tank,433.0,4.000000000000007,228.0,224.0
71,data/t-62mv_obr__2022_1019-t62-mv-obr2022-dam-aband-02-05-24.jpg,Tank,397.5,208.00000000000003,431.0,358.0
72,data/t-62mv_obr__2022_1029-t-62-mv-obr2022-destr-05-02-24.jpg,Tank,1012.613496932514,245.85674846625753,203.38650306748548,125.24969325153265
73,data/t-62mv_obr__2022_1052-t-62-mv-obr-2022-dam-21-01-24.jpg,Tank,31.000000000000007,67.50000000000014,1021.9999999999998,612.165644171779
74,data/t-64a_1040-t-64-a-dam-14-10-23.jpg,Tank,898.7388316151196,76.45343642611671,277.144329896906,154.14123711340187
75,data/t-64bv_1000-t-64-bv-destr-17-07-22.jpg,Tank,229.5,192.49999999999997,815.0,335.0
76,data/t-64bv_1001-t80bv-destr-30-11-23.jpg,Tank,980.169491525425,143.13220338983027,109.35593220338569,80.82033898305028
77,data/t-64bv_1002-t-64-bv-amn-590951-and-bmp2-destr-13-10-23.jpg,Tank,599.1325301204815,127.35963855421662,134.16867469879412,114.93132530120498
78,data/t-64bv_1005-t-64-bv-destr-12-11-23.jpg,Tank,200.00000000000006,278.0,315.99999999999994,134.0
79,data/t-64bv_1008-t-64-bv-dam-aband-18-12-23.jpg,Tank,299.8078602620084,58.00873362445401,424.1397379912656,388.61135371178943
80,data/t-64bv_1009-t-64-bv-dam-aband-18-12-23.jpg,Tank,405.1353711790393,36.00000000000006,549.9039301310041,473.5021834061135
81,data/t-64bv_1012-2x-t64bv-1x-t72b-destr-11-11-23.jpg,Tank,397.3609898107714,336.5196506550221,359.63901018922854,136.30276564774357
82,data/t-64bv_1017-t-64-bv-destr-16-11-23.jpg,Tank,303.50000000000006,227.5,107.0,75.0
83,data/t-64bv_1017-t-64-bv-destr-26-02-24.jpg,Tank,207.69098712446305,17.999999999999968,323.84549356223175,303.91416309012817
84,data/t-64bv_1019-t-64-bv-destr-15-04-24.jpg,Tank,121.12500000000011,129.38040540540524,361.51351351351354,304.76959459459414
85,data/t-64bv_1028-1x-t64bv-1x-bmp1-destr-bmp1-aband-31-10-23.jpg,Tank,643.5337423312874,224.4779141104296,250.50306748466298,120.50429447852747
86,data/t-64bv_1030-t-64-bv-dam-21-03-24.jpg,Tank,247.9999999999997,215.50000000000009,405.2562500000004,209.0000000000001
87,data/t-64bv_1036-t64bv-destr-16-10-23.jpg,Tank,643.3918918918921,103.67252252252231,92.09909909909739,115.56936936936931
88,data/t-64bv_1037-t64bv-dam-14-10-23.jpg,Tank,413.04294478527606,298.1766871165647,557.9570552147234,292.36319018404885
89,data/t-64bv_1042-t72b-aband-11-10-23.jpg,Tank,565.0139165009942,348.90357852882744,200.23061630218552,117.32206759443385
90,data/t-64bv_1046-t64bv-dam-aband-18-10-23.jpg,Tank,395.2029112081519,272.8966521106259,132.57525473071277,120.29112081513593
91,data/t-64bv_1055-t-64-bv-destr-29-04-24.jpg,Tank,352.76999999999975,276.5162499999997,530.4912499999991,268.3474999999997
92,data/t-64bv_1058-t-64-bv-destr-29-04-24.jpg,Tank,13.742331288343552,165.7496932515336,424.83435582821835,205.18773006134964
93,data/t-64bv_1069-t64bv-destr-17-12-23.jpg,Tank,439.7205240174667,237.2227074235808,281.0829694323169,173.24017467248797
94,data/t-64bv_1100-t64bv-destr-02-05-24.jpg,Tank,953.9115384615379,198.95769230769204,126.36538461538743,87.9115384615383
95,data/t-64bv_1100-t64bv-destr-23-02-24.jpg,Tank,8.000000000000004,213.49999999999997,436.0,351.0
96,data/t-64bv_1109-t64bv-capt-and-later-destr-01-07-22.jpg,Tank,5.549846296811926e-14,0.0,500.9142857142856,320.9142857142857
97,data/t-64bv_3200-t-64-bv-destr-15-05-22.jpg,Tank,595.0,396.5,120.0,89.0
98,data/t-64bvk_1002-t64bv-destr.jpg,Tank,248.0846501128667,260.49999999999983,1031.4153498871333,388.706546275395
99,data/t-64bvk_1029-t64bv-destr-06-12-23.jpg,Tank,92.99999999999994,147.5,902.0,521.0
100,data/t-72__ural__1012-t72ural-aband-21-01-24.jpg,Tank,241.39701492537284,137.01492537313428,609.3253731343282,662.9850746268656
101,data/t-72__ural__1020-t72ural-destr-25-03-24.jpg,Tank,247.79041916167637,262.4118762475052,806.41117764471,343.86087824351216
102,data/t-72a_1053-t72b-destr-25-01-24.jpg,Tank,63.99999999999995,46.34354838709676,457.63225806451624,307.9096774193548
103,data/t-72a_1100-t72a-destr-30-04-24.jpg,Tank,0.0,208.5,508.0,237.0
104,data/t-72a_53.jpg,Tank,423.50000000000006,676.0,79.0,124.0
105,data/t-72av_1012-t-72-av-dam-aband-16-06-24.jpg,Tank,83.5,185.50000000000006,503.0,395.0
106,data/t-72av_1016-t-72-av-destr-23-05-24.jpg,Tank,381.55458515283834,292.24454148471625,167.8951965065499,100.9257641921392
107,data/t-72av_1020-t-72-av-dam-aband-09-04-24.jpg,Tank,458.00000000000006,538.5,264.0,191.0
108,data/t-72av_1022-t-72-av-destr-12-04-24.jpg,Tank,764.1445783132531,174.92469879518075,451.85542168674533,206.18674698795098
109,data/t-72av_1062-t72av-destr-28-03-24.jpg,Tank,784.0000000000002,67.44206008583686,211.0557939914147,285.3733905579396
110,data/t-72av_1103-t72av-destr-01-05-24.jpg,Tank,936.4890829694327,215.21397379912636,194.62008733624643,286.4279475982536
111,data/t-72av_1300-2x-t80bv-destr-20-05-23.jpg,Tank,167.99999999999991,300.99999999999943,150.78893740902478,114.65793304221303
112,data/t-72b3_1000-t72b3-dam-27-10-23.jpg,Tank,828.1607717041805,129.79726688102878,273.0578778135025,177.51800643086716
113,data/t-72b3_1001-t72b3-destr-14-06-24.jpg,Tank,125.49999999999999,181.49999999999977,917.5361963190186,362.29938650306764
114,data/t-72b3_1003-t-72-b3-destr-17-06-24.jpg,Tank,136.31578947368405,167.97700228832943,325.08466819221974,346.3297482837525
115,data/t-72b3_1004-t-72-b3-t-72-b-destr-01-11-23.jpg,Tank,461.8387499999997,610.6524999999996,131.0175000000003,87.00750000000038
116,data/t-72b3_1005-t-72-b3-destr-05-05-24.jpg,Tank,166.425,235.49999999999991,435.6474999999998,283.24375000000003
117,data/t-72b3_1006-t-72-b3-destr-06-12-23.jpg,Tank,133.16293929712452,79.61597444089458,199.43769968051126,328.05239616613426
118,data/t-72b3_1006-t-72-b3-destr-19-11-23.jpg,Tank,353.0,248.0,660.0,200.0
119,data/t-72b3_1007-t72b3-destr-t80b-dam-aband-02-11-23.jpg,Tank,402.4999999999997,234.49999999999983,166.99999999999994,114.90049751243798
120,data/t-72b3_1009-t-72-b3-destr-07-03-24.jpg,Tank,-0.5000000000000189,232.50000000000003,975.0,425.0
121,data/t-72b3_1009-t-80-bvm-btr-80-mt-lb-t-72-b3-and-ural-4320-destr-24-11-22.jpg,Tank,118.0,254.99999999999994,770.0,316.0
122,data/t-72b3_1011-t72b3-destr-03-07-22.jpg,Tank,338.84662576687106,200.7579754601227,311.7546012269951,390.870552147239
123,data/t-72b3_1011-t72b3-destr-04-01-24.jpg,Tank,282.78375000000005,269.84249999999975,356.3849999999999,166.05375000000032
124,data/t-72b3_1015-t-72-b3-destr-13-03-24.jpg,Tank,98.50000000000003,205.4999999999999,689.6437499999998,383.65250000000015
125,data/t-72b3_1015-t72b-destr-25-03-24.jpg,Tank,249.32515337423294,237.59509202453987,99.73006134969293,146.15950920245308
126,data/t-72b3_1015-t72b3-destr-23-10-23.jpg,Tank,139.46456692913372,40.955249343831944,301.45144356955376,510.8007874015739
127,data/t-72b3_1017-t-72-b3-destr-29-12-23.jpg,Tank,270.0,215.49999999999997,132.0,78.99999999999999
128,data/t-72b3_1019-t-72-b3-dam-aband-22-04-24.jpg,Tank,0.7710843373493865,4.836144578313203,664.6746987951801,339.9662650602407
129,data/t-72b3_1021-t72b3-destr-28-01-24.jpg,Tank,69.48499999999993,331.3024999999999,324.7087499999999,454.08625000000046
130,data/t-72b3_1022-t-72-b3-destr-07-07-24.jpg,Tank,259.5,121.99999999999999,691.0,481.99999999999994
131,data/t-72b3_1023-unkn-t72-dam-aband-28-04-24.jpg,Tank,407.8308533916842,217.59868708971507,234.60087527352292,150.36936542669667
132,data/t-72b3_1024-t-72-b3-destr-24-10-23.jpg,Tank,237.30000000000052,231.99999999999977,570.0666666666654,408.00000000000057
133,data/t-72b3_1024-t72b3-dam-aband-12-06-24.jpg,Tank,1028.0,468.5,218.0,133.0
134,data/t-72b3_1024-t72b3-dam-aband-12-06-24.jpg,Tank,403.89519650655006,289.2860262008732,282.4541484716158,142.43231441048053
135,data/t-72b3_1025-t-72-b3-destr-28-09-23.jpg,Tank,279.00000000000006,229.5,282.0,243.00000000000003
136,data/t-72b3_1026-t-72-b3-destr-17-05-24.jpg,Tank,680.5789079229122,246.51991434689486,254.46316916488271,187.86809421841411
137,data/t-72b3_1027-t-72-b3-destr-08-12-23.jpg,Tank,454.72392638036746,288.97239263803664,275.52147239263877,427.0122699386504
138,data/t-72b3_1030-t-72-b3-dam-aband-17-06-24.jpg,Tank,183.36196319018384,193.88466257668688,735.8036809815953,391.22453987730023
139,data/t-72b3_1030-t-72-b3-destr-19-05-24.jpg,Tank,66.50000000000001,218.00000000000003,277.0,240.0
140,data/t-72b3_1031-t72b3-dam-aband-15-01-24.jpg,Tank,234.72607361963193,17.351226993864998,949.0251533742342,418.20184049079785
141,data/t-72b3_1032-t-72-b3-destr-07-07-23.jpg,Tank,185.8313253012044,75.4867469879518,143.42168674699022,91.09879518072287
142,data/t-72b3_1033-t72b3-destr-08-11-23.jpg,Tank,1102.0,147.00000000000003,126.0,64.00000000000001
143,data/t-72b3_1034-1x-t72b3-1x-t80bv-2x-unkn-tank-destr-1x-t80bv-aband-31-10-23.jpg,Tank,87.49999999999999,291.5,161.0,121.0
144,data/t-72b3_1034-1x-t72b3-1x-t80bv-2x-unkn-tank-destr-1x-t80bv-aband-31-10-23.jpg,Tank,612.0644171779138,244.38343558282241,110.74233128834386,171.25766871165646
145,data/t-72b3_1034-1x-t72b3-1x-t80bv-2x-unkn-tank-destr-1x-t80bv-aband-31-10-23.jpg,Tank,608.9233128834355,407.72085889570565,170.42331288343559,136.70552147239232
146,data/t-72b3_1035-t-72-b3-destr-13-12-23.jpg,Tank,0.0,194.0,266.0,256.0
147,data/t-72b3_1036-t-72-b3-dama-aband-29-02-24.jpg,Tank,74.06986899563304,263.9999999999999,464.6666666666662,135.9999999999997
148,data/t-72b3_1037-t72-b3-dam-aband-30-04-24.jpg,Tank,175.46012269938632,82.90797546012269,185.03067484662577,124.90306748466156
149,data/t-72b3_1038-72-b3-destr-30-11-22.jpg,Tank,66.99999999999994,369.4999999999998,463.3362445414848,210.99999999999994
150,data/t-72b3_1038-t-72-b3-dam-aband-12-06-24.jpg,Tank,249.41125000000022,39.99999999999997,526.8312499999994,626.6374999999996
151,data/t-72b3_1038-t72-b3-destr-06-05-24.jpg,Tank,62.42900302114804,0.0,457.61933534743235,450.71903323262853
152,data/t-72b3_1039-t-72-b3-destr-03-05-24.jpg,Tank,68.52359550561796,42.87022471910111,857.9191011235948,453.73595505617965
153,data/t-72b3_1039-t-72-b3-destr-05-10-23.jpg,Tank,320.51545105566186,155.16314779270604,904.7867562380027,428.25335892514164
154,data/t-72b3_1040-t72b3-dam-15-03-24.jpg,Tank,562.4999999999999,392.0,189.0,174.0
155,data/t-72b3_1041-t72b3-aband-11-10-23.jpg,Tank,677.1923076923075,349.9615384615381,236.69230769230617,134.07692307692395
156,data/t-72b3_1043-t72b3-destr-24-01-24.jpg,Tank,85.49999999999999,231.0,429.0,227.99999999999997
157,data/t-72b3_1046-t-72-b3-dam-18-05-24.jpg,Tank,64.00000000000004,166.19041095890404,456.9657534246569,223.64657534246518
158,data/t-72b3_1047-t72b3-destr-11-10-23.jpg,Tank,136.00000000000003,356.49999999999994,640.0,157.0
159,data/t-72b3_1048-t72b3-destr-24-11-23.jpg,Tank,88.49999999999997,60.49999999999999,486.99999999999994,177.0
160,data/t-72b3_1050-t72b3-destr-14-02-24.jpg,Tank,364.49999999999955,443.20624999999995,282.9999999999999,130.79375000000059
161,data/t-72b3_1055-t-72-b3-destr-01-05-24.jpg,Tank,269.44255319148914,143.26914893617013,236.0042553191497,189.22340425531917
162,data/t-72b3_1057-t72b3-dam-aband-15-12-23.jpg,Tank,601.0000000000001,159.00000000000006,366.0,194.0
163,data/t-72b3_1075-t72b3-destr-31-12-23.jpg,Tank,663.9999999999999,310.5,274.0,129.0
164,data/t-72b3_1078-t-72-b3-destr-08-06-24.jpg,Tank,36.37423312883437,14.500000000000012,702.0147239263804,419.7190184049078
165,data/t-72b3_1102-t-72-b3-destr-04-03-23.jpg,Tank,634.5,67.50000000000003,295.0,229.0
166,data/t-72b3_1111-t-72-b3-destr-04-07-22.jpg,Tank,52.00000000000003,185.0,548.0,358.0
167,data/t-72b3_1303-t72b3-destr-12-02-24.jpg,Tank,656.663755458515,0.0,178.89956331877863,214.11353711790358
168,data/t-72b3_obr__2016_1000-t-72-b3-obr-2016-destr-08-04-23.jpg,Tank,220.99999999999994,373.50000000000006,462.00000000000006,189.0
169,data/t-72b3_obr__2016_1001-t-72-b3-obr-2016-destr-29-12-23.jpg,Tank,0.0,286.84206695778727,359.99999999999955,265.45414847161584
170,data/t-72b3_obr__2016_1001-t72b3-2016-destr-15-12-23.jpg,Tank,195.5,174.7314814814814,213.00000000000006,229.26851851851853
171,data/t-72b3_obr__2016_1004-t72b3-obr2016-destr-04-03-24.jpg,Tank,-0.49999999999998096,241.5,517.0,215.0
172,data/t-72b3_obr__2016_1004-unkn-t72-destr.jpg,Tank,415.99999999999955,219.60714285714266,459.0000000000007,374.7857142857146
173,data/t-72b3_obr__2016_1008-t-72-b3-obr-2016-destr-28-02-23.jpg,Tank,41.50000000000003,236.0,556.9999999999999,376.0
174,data/t-72b3_obr__2016_1008-t72b-obr2022-destr-28-03-24.jpg,Tank,64.0,113.57228915662651,467.277108433735,256.9277108433735
175,data/t-72b3_obr__2016_1008-t72b3-obr2016-dam-03-08-23.jpg,Tank,199.0,307.0,590.0,182.0
176,data/t-72b3_obr__2016_1011-t-72-b3-obr-2016-destr-07-06-24.jpg,Tank,85.59036144578312,181.4277108433733,300.72289156626505,144.34939759036163
177,data/t-72b3_obr__2016_1011-t-72-b3-obr2016-capt-31-03-22.jpg,Tank,30.999999999999968,311.0,1130.0,330.0
178,data/t-72b3_obr__2016_1012-t72b3-obr2016-destr-31-08-23.jpg,Tank,7.000000000000016,82.50000000000003,516.0,307.5065502183406
179,data/t-72b3_obr__2016_1012-t72b3-obr2022-dam-aband-20-10-23.jpg,Tank,247.0,320.5,672.0,283.0
180,data/t-72b3_obr__2016_1022-t-72-b3-obr-2016-aband-06-12-23.jpg,Tank,421.7459736456808,44.511713030746606,321.1024890190336,190.9121522693997
181,data/t-72b3_obr__2016_1025-t-72-b3-obr2016-destr-23-05-24.jpg,Tank,55.34061135371192,116.13173216885014,741.659388646288,485.3289665211062
182,data/t-72b3_obr__2016_1029-t-72-b3-obr-2016-capt-30-11-22.jpg,Tank,-5.502265310042276e-15,86.98689956331883,354.0,499.91266375545854
183,data/t-72b3_obr__2016_1033-t-72-b3-obr-2016-destr-15-10-23.jpg,Tank,504.5,308.0,99.0,44.0
184,data/t-72b3_obr__2016_1034-t72b3-2016-dam-aband-22-10-23.jpg,Tank,133.5121951219512,99.32520325203254,257.60975609756036,122.65040650406515
185,data/t-72b3_obr__2016_1039-t-72-b3-obr-2016-destr-31-08-22.jpg,Tank,118.50000000000007,163.5589519650655,480.99999999999983,209.4410480349346
186,data/t-72b3_obr__2016_1041-t72b3-obr2016-destr-19-06-24.jpg,Tank,139.7081545064377,72.07725321888421,427.36480686695313,203.48497854077252
187,data/t-72b3_obr__2016_1043-t-72-b3-obr-2016-aband-02-07-22.jpg,Tank,234.27978723404254,87.78297872340426,72.8872340425528,45.45531914893615
188,data/t-72b3_obr__2016_1043-t-72-b3-obr-2016-destr-21-06-24.jpg,Tank,176.66792452830185,136.2047169811321,179.66037735849017,173.63207547169804
189,data/t-72b3_obr__2016_1049-t72b-obr2022-destr-06-04-24.jpg,Tank,0.0,176.81472392638037,391.8527607361963,319.1852760736188
190,data/t-72b3_obr__2016_1051-t-72-b3-obr-2016-destr-20-08-23.jpg,Tank,30.999999999999968,330.0,330.0,172.0
191,data/t-72b3_obr__2016_1055-t72b3-2016-dam-aband-10-10-23.jpg,Tank,70.5,273.0,106.99999999999996,57.58293838862557
192,data/t-72b3_obr__2016_1101-t72-b3-obr2016-destr-09-04-24.jpg,Tank,258.33076923076936,98.70769230769231,245.12307692307732,232.88846153846146
193,data/t-72b3_obr__2022_1000-t72b3-obr2022-destr-27-12-23.jpg,Tank,69.30999999999999,204.70999999999998,534.0349999999996,471.75999999999993
194,data/t-72b3_obr__2022_1002-t-72-b3-obr-2016-dam-03-06-24.jpg,Tank,94.84337349397593,118.1909638554217,279.1325301204815,176.59397590361397
195,data/t-72b3_obr__2022_1003-t-72-b3-obr-2022-dam-aband-01-11-23.jpg,Tank,561.5,488.0,287.0,130.0
196,data/t-72b3_obr__2022_1004-t-72-b3-obr2022-dam-aband-09-02-24.jpg,Tank,414.00000000000006,334.0,383.99999999999994,224.00000000000003
197,data/t-72b3_obr__2022_1006-t-72-b3-obr-2022-destr-01-07-24.jpg,Tank,192.18532818532827,80.2316602316603,200.64864864864848,259.61389961389983
198,data/t-72b3_obr__2022_1006-t72-b3-obr2022-destr-29-02-24.jpg,Tank,32.95858895705526,2.2802210017908664e-14,905.4938650306749,526.7687116564417
199,data/t-72b3_obr__2022_1006-t72b3-destr-12-10-23.jpg,Tank,0.0,21.11867469879517,433.3493975903614,242.88313253012055
200,data/t-72b3_obr__2022_1008-2s5-destr-18-10-23.jpg,Tank,291.9722222222222,193.38333333333338,120.62222222222272,122.6333333333323
201,data/t-72b3_obr__2022_1013-t72b3-obr2022-destr-07-06-24.jpg,Tank,231.42965779467676,113.15513307984789,265.90114068441034,217.2022813688211
